代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
000510.SZ,新金路,2019-04-24,5.8,5.97,5.75,5.92,19326345,
000510.SZ,新金路,2019-04-25,5.95,6.15,5.68,5.7,27404544,
000510.SZ,新金路,2019-04-26,5.6,5.67,5.31,5.32,20879003,
000510.SZ,新金路,2019-04-29,5.28,5.36,4.94,5.02,14223651,
000510.SZ,新金路,2019-04-30,5.05,5.2,5.04,5.13,8084224,
000510.SZ,新金路,2019-05-06,5,5.01,4.62,4.66,12377087,
000510.SZ,新金路,2019-05-07,4.67,4.83,4.63,4.77,8941902,
000510.SZ,新金路,2019-05-08,4.68,4.77,4.54,4.66,7971671,
000510.SZ,新金路,2019-05-09,4.65,4.72,4.61,4.62,6574300,
000510.SZ,新金路,2019-05-10,4.65,4.76,4.45,4.75,11093456,
000510.SZ,新金路,2019-05-13,4.7,4.78,4.67,4.74,6859891,
000510.SZ,新金路,2019-05-14,4.68,4.73,4.63,4.66,6136900,
000510.SZ,新金路,2019-05-15,4.7,4.82,4.69,4.79,10172771,
000510.SZ,新金路,2019-05-16,4.78,4.92,4.76,4.9,10498132,
000510.SZ,新金路,2019-05-17,4.99,5,4.67,4.7,10996392,
000510.SZ,新金路,2019-05-20,4.66,4.7,4.55,4.66,5423300,
000510.SZ,新金路,2019-05-21,4.72,4.8,4.67,4.79,7074301,
000510.SZ,新金路,2019-05-22,4.78,4.78,4.65,4.69,6172400,
000510.SZ,新金路,2019-05-23,4.69,4.69,4.54,4.58,5918401,
000510.SZ,新金路,2019-05-24,4.55,4.62,4.53,4.55,4457009,
000510.SZ,新金路,2019-05-27,4.55,4.66,4.53,4.64,7175500,
000510.SZ,新金路,2019-05-28,4.65,4.74,4.62,4.64,6918145,
000510.SZ,新金路,2019-05-29,4.64,4.72,4.62,4.65,6284900,
000510.SZ,新金路,2019-05-30,4.62,4.63,4.54,4.6,5941119,
000510.SZ,新金路,2019-05-31,4.57,4.64,4.53,4.57,4740138,
000510.SZ,新金路,2019-06-03,4.56,4.6,4.45,4.48,5343204,
000510.SZ,新金路,2019-06-04,4.48,4.48,4.25,4.27,7149601,
000510.SZ,新金路,2019-06-05,4.3,4.34,4.2,4.22,5895415,
000510.SZ,新金路,2019-06-06,4.24,4.33,4.16,4.26,7797302,
000510.SZ,新金路,2019-06-10,4.3,4.56,4.22,4.48,11482149,
000510.SZ,新金路,2019-06-11,4.41,4.57,4.41,4.56,9642462,
000510.SZ,新金路,2019-06-12,4.52,4.56,4.47,4.47,6791912,
000510.SZ,新金路,2019-06-13,4.46,4.53,4.43,4.51,4589913,
000510.SZ,新金路,2019-06-14,4.51,4.52,4.36,4.38,5243200,
000510.SZ,新金路,2019-06-17,4.39,4.51,4.38,4.48,5423686,
000510.SZ,新金路,2019-06-18,4.52,4.52,4.43,4.49,3626102,
000510.SZ,新金路,2019-06-19,4.56,4.71,4.55,4.65,11406071,
000510.SZ,新金路,2019-06-20,4.63,4.8,4.59,4.71,11852257,
000510.SZ,新金路,2019-06-21,4.7,4.81,4.68,4.71,12450250,
000510.SZ,新金路,2019-06-24,4.75,4.8,4.71,4.73,6546004,
000510.SZ,新金路,2019-06-25,4.76,4.82,4.61,4.73,9817295,
000510.SZ,新金路,2019-06-26,4.68,4.73,4.61,4.65,5586899,
000510.SZ,新金路,2019-06-27,4.66,4.74,4.65,4.68,4872407,
000510.SZ,新金路,2019-06-28,4.67,4.7,4.55,4.56,5069530,
000510.SZ,新金路,2019-07-01,4.63,4.72,4.62,4.68,5705658,
000510.SZ,新金路,2019-07-02,4.68,4.73,4.66,4.7,5213267,
000510.SZ,新金路,2019-07-03,4.71,4.72,4.59,4.62,4154169,
000510.SZ,新金路,2019-07-04,4.63,4.66,4.6,4.62,3843102,
000510.SZ,新金路,2019-07-05,4.75,5.08,4.71,5.08,34413200,
000510.SZ,新金路,2019-07-08,4.92,5.48,4.85,5.18,60163462,
000510.SZ,新金路,2019-07-09,5.08,5.28,4.95,5.22,34578894,
000510.SZ,新金路,2019-07-10,5.1,5.22,4.97,5.06,21221019,
000510.SZ,新金路,2019-07-11,5.01,5.15,4.94,5.09,18233430,
000510.SZ,新金路,2019-07-12,5.04,5.17,5.02,5.09,15866260,
000510.SZ,新金路,2019-07-15,4.97,5.01,4.84,4.94,17507801,
000510.SZ,新金路,2019-07-16,4.96,4.98,4.86,4.95,11560605,
000510.SZ,新金路,2019-07-17,4.92,4.96,4.9,4.93,9212357,
000510.SZ,新金路,2019-07-18,4.89,4.89,4.69,4.71,13848000,
000510.SZ,新金路,2019-07-19,4.7,4.76,4.65,4.7,8570657,
000510.SZ,新金路,2019-07-22,4.71,4.73,4.23,4.37,12465601,
000510.SZ,新金路,2019-07-23,4.29,4.48,4.29,4.46,7397965,
000510.SZ,新金路,2019-07-24,4.48,4.57,4.45,4.51,9784726,
000510.SZ,新金路,2019-07-25,4.48,4.53,4.43,4.46,6192795,
000510.SZ,新金路,2019-07-26,4.45,4.57,4.36,4.55,9139500,
000510.SZ,新金路,2019-07-29,4.53,4.56,4.46,4.49,5885989,
000510.SZ,新金路,2019-07-30,4.49,4.52,4.44,4.46,4160850,
000510.SZ,新金路,2019-07-31,4.47,4.49,4.38,4.4,4398824,
000510.SZ,新金路,2019-08-01,4.4,4.43,4.34,4.36,4209300,
000510.SZ,新金路,2019-08-02,4.24,4.31,4.21,4.26,6538602,
000510.SZ,新金路,2019-08-05,4.25,4.25,4.07,4.09,7861470,
000510.SZ,新金路,2019-08-06,4,4.08,3.9,4.03,9826965,
000510.SZ,新金路,2019-08-07,4.04,4.11,4.04,4.07,5301100,
000510.SZ,新金路,2019-08-08,4.08,4.13,4.08,4.09,3949400,
000510.SZ,新金路,2019-08-09,4.08,4.14,4,4.04,4592901,
000510.SZ,新金路,2019-08-12,4.08,4.08,4.01,4.06,4524900,
000510.SZ,新金路,2019-08-13,4.02,4.04,3.96,4,5776212,
000510.SZ,新金路,2019-08-14,4.04,4.2,4.03,4.11,12095701,
000510.SZ,新金路,2019-08-15,3.96,4.08,3.93,4.07,7873159,
000510.SZ,新金路,2019-08-16,4.08,4.14,4.04,4.09,7027120,
000510.SZ,新金路,2019-08-19,4.08,4.22,4.08,4.21,9754041,
000510.SZ,新金路,2019-08-20,4.27,4.27,4.16,4.2,6441500,
000510.SZ,新金路,2019-08-21,4.2,4.24,4.17,4.18,6060194,
000510.SZ,新金路,2019-08-22,4.17,4.2,4.12,4.19,6959042,
000510.SZ,新金路,2019-08-23,4.16,4.2,4.11,4.13,7142443,
000510.SZ,新金路,2019-08-26,4.04,4.08,4.01,4.06,4920752,
000510.SZ,新金路,2019-08-27,4.07,4.16,4.07,4.13,6991001,
000510.SZ,新金路,2019-08-28,4.12,4.17,4.1,4.16,5990100,
000510.SZ,新金路,2019-08-29,4.16,4.18,4.13,4.14,3629570,
000510.SZ,新金路,2019-08-30,4.15,4.17,4.03,4.04,6858601,
000510.SZ,新金路,2019-09-02,4.05,4.12,4.03,4.11,5034701,
000510.SZ,新金路,2019-09-03,4.1,4.15,4.08,4.13,4916243,
000510.SZ,新金路,2019-09-04,4.12,4.2,4.1,4.19,10923109,
000510.SZ,新金路,2019-09-05,4.21,4.27,4.18,4.23,10580917,
000510.SZ,新金路,2019-09-06,4.28,4.33,4.2,4.24,7941509,
000510.SZ,新金路,2019-09-09,4.27,4.32,4.24,4.3,7937011,
000510.SZ,新金路,2019-09-10,4.3,4.35,4.27,4.3,6834010,
000510.SZ,新金路,2019-09-11,4.32,4.36,4.29,4.3,6583244,
000510.SZ,新金路,2019-09-12,4.3,4.38,4.27,4.34,7076884,
000510.SZ,新金路,2019-09-16,4.33,4.37,4.32,4.33,6229945,
000510.SZ,新金路,2019-09-17,4.35,4.37,4.17,4.2,7202896,
000510.SZ,新金路,2019-09-18,4.21,4.24,4.18,4.2,5042847,
000510.SZ,新金路,2019-09-19,4.23,4.24,4.15,4.22,4597701,
000510.SZ,新金路,2019-09-20,4.22,4.26,4.21,4.22,4669201,
000510.SZ,新金路,2019-09-23,4.25,4.25,4.12,4.14,5535285,
000510.SZ,新金路,2019-09-24,4.15,4.19,4.12,4.14,4474895,
000510.SZ,新金路,2019-09-25,4.1,4.12,4.04,4.04,6206154,
000510.SZ,新金路,2019-09-26,4.04,4.07,3.97,3.99,5538809,
000510.SZ,新金路,2019-09-27,3.98,4.04,3.97,4.01,3719245,
000510.SZ,新金路,2019-09-30,4.02,4.02,3.95,3.96,3182200,
000510.SZ,新金路,2019-10-08,3.97,4,3.9,3.93,3126842,
000510.SZ,新金路,2019-10-09,3.91,4,3.91,4,2857374,
000510.SZ,新金路,2019-10-10,4.01,4.04,3.97,4.02,2841701,
000510.SZ,新金路,2019-10-11,4.02,4.08,3.98,4.06,4478300,
000510.SZ,新金路,2019-10-14,4.07,4.12,4.03,4.1,4624111,
000510.SZ,新金路,2019-10-15,4.09,4.1,4.02,4.02,3323008,
000510.SZ,新金路,2019-10-16,4.05,4.06,3.98,3.98,2990000,
000510.SZ,新金路,2019-10-17,4.01,4.04,3.96,3.97,2700294,
000510.SZ,新金路,2019-10-18,4,4.01,3.91,3.93,3476600,
000510.SZ,新金路,2019-10-21,3.95,3.97,3.88,3.95,2889051,
000510.SZ,新金路,2019-10-22,3.96,4.02,3.92,4,3726003,
000510.SZ,新金路,2019-10-23,4.01,4.02,3.92,3.94,5119313,
000510.SZ,新金路,2019-10-24,3.94,3.95,3.91,3.93,2873650,
000510.SZ,新金路,2019-10-25,3.94,3.96,3.88,3.95,3786150,
000510.SZ,新金路,2019-10-28,3.95,4.01,3.92,4.01,4566011,
000510.SZ,新金路,2019-10-29,4,4.02,3.91,3.92,4763610,
000510.SZ,新金路,2019-10-30,3.92,3.93,3.85,3.85,5278409,
000510.SZ,新金路,2019-10-31,3.86,3.87,3.77,3.78,3293000,
000510.SZ,新金路,2019-11-01,3.78,3.85,3.76,3.82,2970601,
000510.SZ,新金路,2019-11-04,3.83,3.84,3.79,3.81,2461271,
000510.SZ,新金路,2019-11-05,3.81,3.82,3.74,3.8,3121800,
000510.SZ,新金路,2019-11-06,3.78,3.82,3.77,3.78,2445771,
000510.SZ,新金路,2019-11-07,3.78,3.84,3.76,3.79,2327381,
000510.SZ,新金路,2019-11-08,3.81,3.9,3.8,3.86,4442453,
000510.SZ,新金路,2019-11-11,3.86,3.88,3.78,3.88,6213477,
000510.SZ,新金路,2019-11-12,3.86,3.87,3.79,3.86,3692815,
000510.SZ,新金路,2019-11-13,3.83,3.85,3.78,3.79,2804202,
000510.SZ,新金路,2019-11-14,3.8,3.87,3.8,3.83,4122846,
000510.SZ,新金路,2019-11-15,3.82,3.82,3.75,3.78,3572343,
000510.SZ,新金路,2019-11-18,3.78,3.79,3.74,3.76,2299591,
000510.SZ,新金路,2019-11-19,3.76,3.79,3.71,3.79,3324539,
000510.SZ,新金路,2019-11-20,3.79,3.79,3.73,3.73,2816887,
000510.SZ,新金路,2019-11-21,3.73,3.77,3.72,3.74,2297291,
000510.SZ,新金路,2019-11-22,3.74,3.86,3.73,3.79,4920246,
000510.SZ,新金路,2019-11-25,3.79,3.79,3.7,3.76,4019100,
000510.SZ,新金路,2019-11-26,3.77,3.8,3.74,3.77,2949043,
000510.SZ,新金路,2019-11-27,3.77,3.8,3.74,3.78,3691200,
000510.SZ,新金路,2019-11-28,3.78,3.98,3.74,3.86,9467437,
000510.SZ,新金路,2019-11-29,3.87,3.93,3.81,3.84,4255692,
000510.SZ,新金路,2019-12-02,3.82,3.88,3.81,3.88,4322680,
000510.SZ,新金路,2019-12-03,3.86,3.91,3.84,3.9,4782290,
000510.SZ,新金路,2019-12-04,3.9,3.9,3.85,3.87,3631599,
000510.SZ,新金路,2019-12-05,3.88,3.94,3.86,3.9,5291844,
000510.SZ,新金路,2019-12-06,3.9,3.91,3.85,3.86,3248001,
000510.SZ,新金路,2019-12-09,3.88,3.9,3.83,3.88,4255801,
000510.SZ,新金路,2019-12-10,3.88,3.98,3.86,3.96,9135735,
000510.SZ,新金路,2019-12-11,3.94,3.95,3.86,3.88,6178797,
000510.SZ,新金路,2019-12-12,3.88,3.88,3.83,3.83,3415300,
000510.SZ,新金路,2019-12-13,3.85,3.88,3.83,3.88,5832024,
000510.SZ,新金路,2019-12-16,3.88,3.92,3.85,3.91,5030000,
000510.SZ,新金路,2019-12-17,3.89,3.97,3.89,3.96,9423476,
000510.SZ,新金路,2019-12-18,3.96,3.97,3.93,3.94,6293545,
000510.SZ,新金路,2019-12-19,3.95,4.02,3.93,4.01,7633348,
000510.SZ,新金路,2019-12-20,4.02,4.02,3.93,3.93,5876951,
000510.SZ,新金路,2019-12-23,3.94,3.95,3.86,3.86,5652800,
000510.SZ,新金路,2019-12-24,3.98,4.25,3.98,4.25,13707349,
000510.SZ,新金路,2019-12-25,4.26,4.65,4.19,4.36,55860689,
000510.SZ,新金路,2019-12-26,4.21,4.33,4.13,4.3,32272033,
000510.SZ,新金路,2019-12-27,4.25,4.35,4.2,4.22,25563216,
000510.SZ,新金路,2019-12-30,4.15,4.18,4.04,4.14,16678313,
000510.SZ,新金路,2019-12-31,4.12,4.17,4.1,4.16,9894658,
000510.SZ,新金路,2020-01-02,4.21,4.27,4.16,4.22,16428601,
000510.SZ,新金路,2020-01-03,4.23,4.23,4.15,4.17,12108344,
000510.SZ,新金路,2020-01-06,4.11,4.25,4.11,4.24,13806303,
000510.SZ,新金路,2020-01-07,4.22,4.29,4.19,4.29,15937308,
000510.SZ,新金路,2020-01-08,4.58,4.72,4.57,4.72,20236716,
000510.SZ,新金路,2020-01-09,4.88,5.19,4.82,4.83,81218118,
000510.SZ,新金路,2020-01-10,4.61,4.7,4.54,4.62,38265923,
000510.SZ,新金路,2020-01-13,4.56,4.56,4.38,4.5,24352681,
000510.SZ,新金路,2020-01-14,4.47,4.89,4.47,4.71,37358282,
000510.SZ,新金路,2020-01-15,4.7,4.7,4.55,4.61,17799101,
000510.SZ,新金路,2020-01-16,4.59,4.62,4.52,4.56,11847800,
000510.SZ,新金路,2020-01-17,4.6,4.64,4.4,4.41,12915202,
000510.SZ,新金路,2020-01-20,4.37,4.43,4.3,4.39,10310304,
000510.SZ,新金路,2020-01-21,4.36,4.39,4.22,4.23,10341103,
000510.SZ,新金路,2020-01-22,4.23,4.27,4.09,4.22,8878610,
000510.SZ,新金路,2020-01-23,4.2,4.24,4.01,4.09,10078700,
000510.SZ,新金路,2020-02-03,3.68,3.68,3.68,3.68,4114500,
000510.SZ,新金路,2020-02-04,3.34,3.68,3.33,3.61,16900851,
000510.SZ,新金路,2020-02-05,3.65,3.82,3.62,3.73,13776656,
000510.SZ,新金路,2020-02-06,3.74,3.95,3.71,3.92,14633711,
000510.SZ,新金路,2020-02-07,3.94,4.18,3.94,4.09,18091347,
000510.SZ,新金路,2020-02-10,4.12,4.18,4,4.05,14729222,
000510.SZ,新金路,2020-02-11,4.02,4.04,3.91,3.93,11356397,
000510.SZ,新金路,2020-02-12,3.95,4.04,3.9,4.02,9986401,
000510.SZ,新金路,2020-02-13,4,4.02,3.9,3.91,7833615,
000510.SZ,新金路,2020-02-14,3.95,3.97,3.87,3.93,7918863,
000510.SZ,新金路,2020-02-17,3.94,4.04,3.92,4.03,11956373,
000510.SZ,新金路,2020-02-18,4.05,4.2,4,4.13,16264947,
000510.SZ,新金路,2020-02-19,4.12,4.29,4.08,4.23,21797022,
000510.SZ,新金路,2020-02-20,4.22,4.43,4.11,4.31,25136107,
000510.SZ,新金路,2020-02-21,4.43,4.74,4.36,4.74,19916480,
000510.SZ,新金路,2020-02-24,4.96,4.96,4.59,4.72,61842200,
000510.SZ,新金路,2020-02-25,4.36,4.6,4.26,4.56,42534060,
000510.SZ,新金路,2020-02-26,4.37,4.74,4.34,4.48,29153069,
000510.SZ,新金路,2020-02-27,4.5,4.73,4.35,4.67,32393411,
000510.SZ,新金路,2020-02-28,4.8,5.14,4.67,5.14,106048170,
000510.SZ,新金路,2020-03-02,5.1,5.38,4.63,5.07,111660555,
000510.SZ,新金路,2020-03-03,4.91,5.19,4.86,4.97,69031519,
000510.SZ,新金路,2020-03-04,4.81,4.87,4.74,4.85,40773062,
000510.SZ,新金路,2020-03-05,4.9,4.9,4.7,4.71,40552136,
000510.SZ,新金路,2020-03-06,4.62,4.84,4.52,4.69,38823057,
000510.SZ,新金路,2020-03-09,4.6,4.6,4.42,4.43,26040603,
000510.SZ,新金路,2020-03-10,4.28,4.53,4.24,4.5,21809402,
000510.SZ,新金路,2020-03-11,4.47,4.56,4.4,4.41,15414004,
000510.SZ,新金路,2020-03-12,4.32,4.39,4.26,4.32,12275341,
000510.SZ,新金路,2020-03-13,4.1,4.26,4.02,4.21,15063349,
000510.SZ,新金路,2020-03-16,4.27,4.38,4.11,4.16,16068487,
000510.SZ,新金路,2020-03-17,4.17,4.25,3.89,4.09,12009972,
000510.SZ,新金路,2020-03-18,4.15,4.18,4,4,8970282,
000510.SZ,新金路,2020-03-19,3.95,4.06,3.91,4.02,9115707,
000510.SZ,新金路,2020-03-20,4.05,4.12,4.02,4.1,7454234,
000510.SZ,新金路,2020-03-23,4.02,4.03,3.92,3.92,8536900,
000510.SZ,新金路,2020-03-24,4,4.08,3.93,4.04,8137365,
000510.SZ,新金路,2020-03-25,4.11,4.15,4.06,4.12,8514846,
000510.SZ,新金路,2020-03-26,4.08,4.14,4.06,4.07,6655310,
000510.SZ,新金路,2020-03-27,4.12,4.15,4.03,4.03,5708701,
000510.SZ,新金路,2020-03-30,3.95,3.97,3.83,3.9,7811831,
000510.SZ,新金路,2020-03-31,3.91,3.95,3.85,3.85,4344900,
000510.SZ,新金路,2020-04-01,3.86,3.91,3.8,3.85,5086701,
000510.SZ,新金路,2020-04-02,3.86,4.2,3.8,4.03,12616915,
000510.SZ,新金路,2020-04-03,3.98,4.03,3.93,3.95,6874313,
000510.SZ,新金路,2020-04-07,3.99,4.08,3.99,4.05,6828609,
000510.SZ,新金路,2020-04-08,4.08,4.17,4.03,4.12,10213104,
000510.SZ,新金路,2020-04-09,4.14,4.15,4.08,4.09,7437686,
000510.SZ,新金路,2020-04-10,4.1,4.11,3.95,3.97,6696349,
000510.SZ,新金路,2020-04-13,3.97,3.98,3.92,3.94,3624965,
000510.SZ,新金路,2020-04-14,3.94,4.05,3.94,4.05,4901660,
000510.SZ,新金路,2020-04-15,4.03,4.05,3.98,3.99,4210606,
000510.SZ,新金路,2020-04-16,3.96,4.02,3.93,3.98,5263952,
000510.SZ,新金路,2020-04-17,4.01,4.08,3.97,4.08,10270662,
000510.SZ,新金路,2020-04-20,4.08,4.26,4.03,4.17,15726226,
000510.SZ,新金路,2020-04-21,4.12,4.31,4.11,4.25,19103905,
000510.SZ,新金路,2020-04-22,4.27,4.3,4.15,4.19,13366927,
000510.SZ,新金路,2020-04-23,4.15,4.27,4.1,4.18,12573161,
000510.SZ,新金路,2020-04-24,4.15,4.17,4,4.02,9265110,
000510.SZ,新金路,2020-04-27,4.01,4.04,3.93,3.93,6319700,
000510.SZ,新金路,2020-04-28,3.93,3.96,3.72,3.82,6581200,
000510.SZ,新金路,2020-04-29,3.84,3.87,3.79,3.8,4351100,
000510.SZ,新金路,2020-04-30,3.86,4,3.84,3.97,6504408,
000510.SZ,新金路,2020-05-06,3.92,4.05,3.87,4.04,5253416,
000510.SZ,新金路,2020-05-07,4.05,4.06,3.98,3.98,4741401,
000510.SZ,新金路,2020-05-08,3.98,4.05,3.98,4.04,5058300,
000510.SZ,新金路,2020-05-11,4.05,4.07,3.98,4,5919201,
000510.SZ,新金路,2020-05-12,4.01,4.03,3.94,3.97,4835013,
000510.SZ,新金路,2020-05-13,3.97,4.29,3.94,4.2,20171281,
000510.SZ,新金路,2020-05-14,4.12,4.19,4.08,4.09,13787166,
000510.SZ,新金路,2020-05-15,4.08,4.21,4.07,4.16,13791041,
000510.SZ,新金路,2020-05-18,4.15,4.2,4.1,4.17,10079592,
000510.SZ,新金路,2020-05-19,4.19,4.23,4.12,4.14,7622511,
000510.SZ,新金路,2020-05-20,4.12,4.13,4.05,4.1,7903800,
000510.SZ,新金路,2020-05-21,4.11,4.24,4.08,4.1,11389549,
000510.SZ,新金路,2020-05-22,4.05,4.08,3.95,3.99,11056100,
000510.SZ,新金路,2020-05-25,3.98,3.98,3.91,3.95,3687553,
000510.SZ,新金路,2020-05-26,3.98,4.01,3.97,4,4616484,
000510.SZ,新金路,2020-05-27,4.01,4.14,3.99,4.06,10881383,
000510.SZ,新金路,2020-05-28,4.04,4.06,3.9,4,8941805,
000510.SZ,新金路,2020-05-29,3.95,4.03,3.95,3.99,5453581,
000510.SZ,新金路,2020-06-01,3.99,4.09,3.99,4.08,7607580,
000510.SZ,新金路,2020-06-02,4.1,4.13,4.06,4.13,8720656,
000510.SZ,新金路,2020-06-03,4.13,4.15,4.06,4.07,7704800,
000510.SZ,新金路,2020-06-04,4.09,4.15,4.07,4.14,7864702,
000510.SZ,新金路,2020-06-05,4.12,4.12,4.06,4.08,7175103,
000510.SZ,新金路,2020-06-08,4.09,4.15,4.07,4.15,8208634,
000510.SZ,新金路,2020-06-09,4.12,4.28,4.09,4.21,16448413,
000510.SZ,新金路,2020-06-10,4.17,4.19,4.11,4.13,10284889,
000510.SZ,新金路,2020-06-11,4.1,4.13,4.06,4.07,8386792,
000510.SZ,新金路,2020-06-12,4,4.09,3.96,4.07,6455800,
000510.SZ,新金路,2020-06-15,4.08,4.14,4.06,4.1,6145002,
000510.SZ,新金路,2020-06-16,4.1,4.22,4.1,4.16,11210091,
000510.SZ,新金路,2020-06-17,4.14,4.15,4.09,4.12,7379548,
000510.SZ,新金路,2020-06-18,4.13,4.17,4.1,4.14,8301626,
000510.SZ,新金路,2020-06-19,4.15,4.2,4.14,4.17,9508202,
000510.SZ,新金路,2020-06-22,4.18,4.19,4.13,4.15,7525406,
000510.SZ,新金路,2020-06-23,4.26,4.57,4.2,4.34,40484283,
000510.SZ,新金路,2020-06-24,4.36,4.7,4.25,4.58,49504465,
000510.SZ,新金路,2020-06-29,4.49,4.59,4.39,4.4,29035514,
000510.SZ,新金路,2020-06-30,4.42,4.5,4.36,4.4,21135674,
000510.SZ,新金路,2020-07-01,4.41,4.57,4.31,4.45,22095155,
000510.SZ,新金路,2020-07-02,4.4,4.52,4.35,4.51,21883216,
000510.SZ,新金路,2020-07-03,4.49,4.73,4.41,4.61,32129762,
000510.SZ,新金路,2020-07-06,4.61,4.84,4.56,4.75,35593866,
000510.SZ,新金路,2020-07-07,4.75,5.11,4.67,4.92,46029251,
000510.SZ,新金路,2020-07-08,4.84,4.93,4.8,4.88,30886741,
000510.SZ,新金路,2020-07-09,4.88,4.92,4.77,4.91,30924645,
000510.SZ,新金路,2020-07-10,4.85,4.86,4.68,4.72,25030927,
000510.SZ,新金路,2020-07-13,4.73,4.9,4.73,4.9,23099826,
000510.SZ,新金路,2020-07-14,4.94,5.01,4.79,4.9,26184008,
000510.SZ,新金路,2020-07-15,4.94,5.39,4.91,5.39,78686553,
000510.SZ,新金路,2020-07-16,5.02,5.14,4.85,4.85,68999280,
000510.SZ,新金路,2020-07-17,4.66,4.77,4.43,4.53,30733219,
000510.SZ,新金路,2020-07-20,4.51,4.72,4.5,4.72,19367022,
000510.SZ,新金路,2020-07-21,4.68,4.75,4.59,4.64,16578094,
000510.SZ,新金路,2020-07-22,4.62,4.78,4.59,4.7,20274126,
000510.SZ,新金路,2020-07-23,4.71,4.71,4.47,4.6,17398048,
000510.SZ,新金路,2020-07-24,4.57,4.61,4.34,4.34,17452900,
000510.SZ,新金路,2020-07-27,4.38,4.47,4.32,4.43,10288401,
000510.SZ,新金路,2020-07-28,4.43,4.52,4.4,4.47,8755518,
000510.SZ,新金路,2020-07-29,4.42,4.58,4.41,4.58,10057500,
000510.SZ,新金路,2020-07-30,4.6,4.68,4.56,4.58,12574518,
000510.SZ,新金路,2020-07-31,4.55,4.65,4.53,4.63,11565760,
000510.SZ,新金路,2020-08-03,4.69,4.75,4.64,4.75,16706091,
000510.SZ,新金路,2020-08-04,4.77,4.9,4.74,4.75,19520301,
000510.SZ,新金路,2020-08-05,4.73,4.82,4.66,4.82,15134193,
000510.SZ,新金路,2020-08-06,4.83,4.84,4.64,4.76,13661301,
